Marca,Modelo,Año,Versión,Color,Tipo de combustible,Transmisión,Motor,Kilómetros,Precio,Moneda,Tipo de vendedor,Cilindros,Turbo
Peugeot,2008,2021.0,1.6 Feline,gris,Nafta,Manual,1.6,20000,18947.37,U$S,concesionaria,1,0
Peugeot,2008,2020.0,1.6 In Concert Tiptronic,blanco,Nafta,Automática,1.6,43830,16746.41,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Feline,blanco,Nafta,Manual,1.6,47000,15000.0,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Thp In Concert,marrón,Nafta,Manual,1.6,91000,6500.0,U$S,concesionaria,1,0
Peugeot,2008,2019.0,1.6 Feline,blanco,Nafta,Manual,1.6,60000,7846.89,U$S,concesionaria,1,0
Peugeot,2008,2022.0,1.6 Feline,blanco,Nafta,Manual,1.6,17000,21531.1,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,70000,13253.59,U$S,concesionaria,1,0
Peugeot,2008,2019.0,1.6 Feline,blanco,Nafta,Manual,1.6,60000,7846.89,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,92000,8000.0,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Feline,plata,Nafta,Manual,1.6,34000,16257.42,U$S,concesionaria,1,0
Peugeot,2008,2019.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,91500,16900.0,U$S,concesionaria,1,0
Peugeot,2008,2024.0,1.6 Feline,gris,Nafta,Manual,1.6,0,13588.52,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Active,blanco,Nafta,Manual,1.6,78000,12440.19,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Allure,blanco,Nafta,Manual,1.6,71400,12918.66,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Feline,negro,Nafta,Manual,1.6,120000,13110.05,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Feline,blanco,Nafta,Manual,1.6,83000,12500.0,U$S,concesionaria,1,0
Peugeot,2008,2020.0,1.6 THP SPORT L19,blanco,Nafta,Manual,1.6,53100,18181.82,U$S,tienda,1,0
Peugeot,2008,2021.0,1.6 FELINE TIPTRONIC L19,bordó,Nafta,Automática,1.6,37600,19904.31,U$S,tienda,1,0
Peugeot,2008,2019.0,1.6 CROSSWAY L18,blanco,Nafta,Manual,1.6,67200,17224.88,U$S,tienda,1,0
Peugeot,2008,2020.0,1.6 Feline am20,gris,Nafta,Manual,1.6,27700,17703.35,U$S,concesionaria,1,0
Peugeot,2008,2022.0,1.6 Feline Tip,blanco,Nafta,Automática,1.6,26200,20765.55,U$S,concesionaria,1,0
Peugeot,2008,2019.0,1.6 CROSSWAY L18,plata,Nafta,Manual,1.6,38300,17703.35,U$S,tienda,1,0
Peugeot,2008,2024.0,1.6 Feline Tip,blanco,Nafta,Automática,1.6,0,14162.68,U$S,concesionaria,1,0
Peugeot,2008,2024.0,1.6 Feline,blanco,Nafta,Manual,1.6,0,12631.58,U$S,concesionaria,1,0
Peugeot,2008,2019.0,1.6 FELINE L16,blanco,GNC,Manual,1.6,110400,15885.17,U$S,tienda,1,0
Peugeot,2008,2018.0,1.6 Allure,blanco,Nafta,Manual,1.6,85835,12000.0,U$S,concesionaria,1,0
Peugeot,2008,2019.0,1.6 FELINE L19,blanco,Nafta,Manual,1.6,54300,17990.43,U$S,tienda,1,0
Peugeot,2008,2019.0,1.6 Allure,rojo,Nafta/GNC,Manual,1.6,101200,15000.0,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Active,plata,Nafta,Manual,1.6,120000,9350.0,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Feline,gris,Nafta,Manual,1.6,70000,14500.0,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Active,plata,Nafta,Manual,1.6,120000,8947.37,U$S,concesionaria,1,0
Peugeot,2008,2020.0,1.6 ALLURE L19,gris,Nafta,Manual,1.6,41300,17799.04,U$S,tienda,1,0
Peugeot,2008,2020.0,1.6 FELINE L19,blanco,Nafta,Manual,1.6,48600,18086.12,U$S,tienda,1,0
Peugeot,2008,2018.0,1.6 Active,gris,Nafta,Manual,1.6,93105,14344.5,U$S,tienda,1,0
Peugeot,2008,2017.0,1.6 ALLURE L16,blanco,Nafta,Manual,1.6,67800,14928.23,U$S,tienda,1,0
Peugeot,2008,2016.0,1.6 ALLURE L16,bordó,Nafta,Manual,1.6,76555,14066.99,U$S,tienda,1,0
Peugeot,2008,2017.0,1.6 FELINE L16,blanco,Nafta,Manual,1.6,76300,14258.37,U$S,tienda,1,0
Peugeot,2008,2020.0,1.6 Allure,blanco,Nafta,Manual,1.6,93584,12344.5,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Allure Tip,plata,Nafta/GNC,Automática,1.6,62000,16257.42,U$S,concesionaria,1,0
Peugeot,2008,2020.0,1.6 Allure,blanco,Nafta,Manual,1.6,111700,14000.0,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Thp Sport,gris,Nafta,Manual,1.6,82000,12918.66,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Feline,blanco,Nafta,Manual,1.6,71000,15500.0,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Allure Tip,bordó,Nafta,Automática,1.6,56000,13301.44,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Feline Tip,negro,Nafta,Automática,1.6,95000,16171.29,U$S,concesionaria,1,0
Peugeot,2008,2021.0,1.6 Thp Sport am20,gris,Nafta,Manual,1.6,38500,19501.0,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Allure,blanco,Nafta,Manual,1.6,80000,11454.55,U$S,concesionaria,1,0
Peugeot,2008,2023.0,1.6 Feline,blanco,Nafta,Manual,1.6,3300,23200.0,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Allure Tip,gris,Nafta,Automática,1.6,94000,12334.93,U$S,particular,1,0
Peugeot,2008,2017.0,1.6 Feline,plata,Nafta,Manual,1.6,113300,12918.66,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Feline,gris,Nafta,Manual,1.6,162000,12918.66,U$S,concesionaria,1,0
Peugeot,2008,2022.0,1.6 Feline,gris,Nafta,Manual,1.6,12000,21913.88,U$S,concesionaria,1,0
Peugeot,2008,2019.0,1.6 Crossway,gris,Nafta,Manual,1.6,46500,16555.02,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Allure Tip,gris,Nafta,Automática,1.6,90000,11990.0,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Thp Sport,marrón,Nafta,Manual,1.6,131925,13397.13,U$S,tienda,1,0
Peugeot,2008,2016.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,80000,12918.66,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Allure Tip,marrón,Nafta,Automática,1.6,40043,16746.41,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Feline,plata,Nafta,Manual,1.6,79720,13875.6,U$S,tienda,1,0
Peugeot,2008,2019.0,1.6 Feline,blanco,Nafta,Manual,1.6,60000,7846.89,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Feline,gris,Nafta,Manual,1.6,57000,15800.0,U$S,particular,1,0
Peugeot,2008,2019.0,1.6 Feline,blanco,Nafta,Manual,1.6,20000,14832.54,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Allure Tip,gris,Nafta,Automática,1.6,90000,10047.85,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Allure,blanco,Nafta,Manual,1.6,96300,13200.0,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,88000,13397.13,U$S,concesionaria,1,0
Peugeot,2008,2019.0,1.6 Thp Sport,rojo,Nafta,Manual,1.6,43000,15311.0,U$S,concesionaria,1,0
Peugeot,2008,2021.0,1.6 Thp Sport Tip,blanco,Nafta,Automática,1.6,31900,20956.94,U$S,concesionaria,1,0
Peugeot,2008,2017.0,SPORT 1.6 THP,blanco,Nafta,Manual,1.6,88000,14500.0,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Allure,marrón,Nafta,Manual,1.6,95000,12343.54,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Allure Tip,negro,Nafta,Automática,1.6,49000,12500.0,U$S,particular,1,0
Peugeot,2008,2022.0,1.6 Feline Tip,gris,Nafta,Automática,1.6,57000,19617.22,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Allure,blanco,Nafta,Manual,1.6,80000,11500.0,U$S,particular,1,0
Peugeot,2008,2018.0,1.6 Feline,gris,Nafta,Manual,1.6,78900,15789.47,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Allure,blanco,Nafta,Manual,1.6,75000,13900.0,U$S,concesionaria,1,0
Peugeot,2008,2021.0,1.6 Feline am20,blanco,Nafta,Manual,1.6,47000,18660.29,U$S,concesionaria,1,0
Peugeot,2008,2020.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,20950,20095.69,U$S,concesionaria,1,0
Peugeot,2008,2019.0,1.6 Thp Sport,gris,Nafta,Manual,1.6,87000,14832.54,U$S,particular,1,0
Peugeot,2008,2018.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,90300,13301.44,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Feline,blanco,Nafta,Manual,1.6,66000,13875.6,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,112000,13875.6,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Feline,blanco,Nafta,Manual,1.6,89000,15215.31,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Active,negro,Nafta,Manual,1.6,94500,10430.62,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Allure Tip,blanco,Nafta,Automática,1.6,80000,13588.52,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Feline,negro,Nafta,Manual,1.6,80000,11961.72,U$S,concesionaria,1,0
Peugeot,2008,2019.0,1.6 Feline,gris,Nafta,Manual,1.6,46000,15789.47,U$S,concesionaria,1,0
Peugeot,2008,2020.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,55000,15500.0,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,79300,14066.99,U$S,concesionaria,1,0
Peugeot,2008,2022.0,1.6 Feline,rojo,Nafta,Manual,1.6,18000,22488.04,U$S,concesionaria,1,0
Peugeot,2008,2020.0,1.6 Feline,blanco,Nafta,Manual,1.6,100000,16746.41,U$S,concesionaria,1,0
Peugeot,2008,2023.0,1.6 Feline,rojo,Nafta,Manual,1.6,0,24210.53,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Feline Tip,gris,Nafta,Automática,1.6,72000,15000.0,U$S,concesionaria,1,0
Peugeot,2008,2020.0,1.6 Allure am20,blanco,Nafta,Manual,1.6,79000,14832.54,U$S,particular,1,0
Peugeot,2008,2021.0,1.6 Feline,rojo,Nafta,Manual,1.6,36200,20000.0,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Feline Tip,gris,Nafta,Automática,1.6,108000,14258.37,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Allure,blanco,Nafta,Manual,1.6,99000,12440.19,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Allure,blanco,Nafta,Manual,1.6,79000,15215.31,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Feline,blanco,Nafta,Manual,1.6,17000,17500.0,U$S,particular,1,0
Peugeot,2008,2018.0,1.6 Feline,blanco,Nafta,Manual,1.6,90000,14200.0,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Active,blanco,Nafta,Manual,1.6,84000,12440.19,U$S,concesionaria,1,0
Peugeot,2008,2023.0,1.6 Feline,blanco,Nafta,Manual,1.6,20880,25741.63,U$S,tienda,1,0
Peugeot,2008,2017.0,1.6 THP SPORT L16,blanco,Nafta,Manual,1.6,95000,13397.13,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Allure,plata,Nafta,Manual,1.6,98000,12248.8,U$S,concesionaria,1,0
Peugeot,2008,2020.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,49000,18500.0,U$S,concesionaria,1,0
Peugeot,2008,2019.0,1.6 Crossway,blanco,Nafta,Manual,1.6,53000,16746.41,U$S,particular,1,0
Peugeot,2008,2020.0,1.6 Allure am20,rojo,Nafta,Manual,1.6,49000,15789.47,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Allure Tip,blanco,Nafta,Automática,1.6,104000,13684.21,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Feline,marrón,Nafta,Manual,1.6,98000,15406.7,U$S,concesionaria,1,0
Peugeot,2008,2020.0,1.6 Feline Tip,blanco,Nafta,Automática,1.6,27089,19138.76,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Feline,blanco,Nafta,Manual,1.6,56000,13397.13,U$S,particular,1,0
Peugeot,2008,2020.0,1.6 Allure am20,blanco,Nafta,Manual,1.6,30000,16267.94,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Active,gris,Nafta,Manual,1.6,50000,12430.62,U$S,concesionaria,1,0
Peugeot,2008,2017.0,1.6 Allure,marrón,Nafta,Manual,1.6,70000,12918.66,U$S,concesionaria,1,0
Peugeot,2008,2022.0,1.6 Feline Tip,blanco,Nafta,Automática,1.6,34000,21052.63,U$S,tienda,1,0
Peugeot,2008,2017.0,1.6 Active,negro,Nafta,Manual,1.6,101000,12631.58,U$S,concesionaria,1,0
Peugeot,2008,2016.0,Allure,negro,Nafta,Manual,1.6,130000,13500.0,U$S,concesionaria,1,0
Peugeot,2008,2016.0,1.6 Allure Tip,blanco,Nafta,Automática,1.6,87000,12440.19,U$S,concesionaria,1,0
Peugeot,2008,2018.0,1.6 Thp Sport,negro,Nafta,Manual,1.6,86250,14522.49,U$S,concesionaria,1,0
Peugeot,2008,2022.0,1.6 Feline,plata,Nafta,Manual,1.6,19000,21800.0,U$S,particular,1,0
Peugeot,2008,2016.0,1.6 Feline,marrón,Nafta,Manual,1.6,67000,14500.0,U$S,particular,1,0
Peugeot,2008,2018.0,1.6 Feline,marrón,Nafta,Manual,1.6,125000,12631.58,U$S,particular,1,0
Peugeot,2008,2017.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,60000,12440.19,U$S,particular,1,0
Peugeot,2008,2017.0,1.6 Active,blanco,Nafta,Manual,1.6,43000,12918.66,U$S,particular,1,0
Peugeot,2008,2023.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,103000,12900.0,U$S,particular,1,0
Peugeot,2008,2016.0,1.6 Thp Sport,negro,Nafta,Manual,1.6,103000,9500.0,U$S,particular,1,0
Peugeot,2008,2016.0,1.6 Feline,blanco,Nafta,Manual,1.6,89000,11961.72,U$S,particular,1,0
Peugeot,2008,2020.0,1.6 Thp Sport Tip,gris,Nafta,Automática,1.6,82000,19500.0,U$S,particular,1,0
Peugeot,2008,2016.0,1.6 Allure,plata,Nafta,Manual,1.6,148000,12000.0,U$S,particular,1,0
Peugeot,2008,2020.0,1.6 Feline am20,marrón,Nafta,Manual,1.6,31500,18500.0,U$S,particular,1,0
Peugeot,2008,2018.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,53000,14066.99,U$S,particular,1,0
Peugeot,2008,2019.0,1.6 Allure Tip,gris,Nafta,Automática,1.6,48000,13875.6,U$S,particular,1,0
Peugeot,2008,2021.0,1.6 Feline am20,gris,Nafta,Manual,1.6,20000,19000.0,U$S,particular,1,0
Peugeot,2008,2018.0,1.6 Feline,gris,Nafta,Manual,1.6,97000,13500.0,U$S,particular,1,0
Peugeot,2008,2018.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,65000,13301.44,U$S,particular,1,0
Peugeot,2008,2019.0,1.6 Allure,blanco,Nafta,Manual,1.6,12000,16500.0,U$S,particular,1,0
Peugeot,2008,2018.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,84000,14000.0,U$S,particular,1,0
Peugeot,2008,2016.0,1.6 Feline,rojo,Nafta,Manual,1.6,95000,12100.0,U$S,particular,1,0
Peugeot,2008,2020.0,1.6 Allure,blanco,Nafta,Manual,1.6,49000,16746.41,U$S,particular,1,0
Peugeot,2008,2018.0,1.6 Thp Sport,plata,Nafta,Manual,1.6,93200,15500.0,U$S,particular,1,0
Peugeot,2008,2018.0,1.6 Feline,blanco,Nafta,Manual,1.6,32000,17500.0,U$S,particular,1,0
Peugeot,2008,2017.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,83000,13500.0,U$S,particular,1,0
Peugeot,2008,2021.0,1.6 In Concert Tiptronic,blanco,Nafta,Automática,1.6,25000,19000.0,U$S,particular,1,0
Peugeot,2008,2021.0,1.6 Thp Sport Tip,blanco,Nafta,Automática,1.6,31000,18000.0,U$S,particular,1,0
Peugeot,2008,2017.0,1.6 Thp Sport,gris,Nafta,Manual,1.6,144000,13500.0,U$S,particular,1,0
Peugeot,2008,2016.0,1.6 Allure,blanco,Nafta,Manual,1.6,60000,13875.6,U$S,particular,1,0
Peugeot,2008,2016.0,1.6 Allure,blanco,Nafta,Manual,1.6,97500,11148.33,U$S,particular,1,0
Peugeot,2008,2019.0,1.6 Allure,gris,Nafta,Manual,1.6,44400,14306.22,U$S,particular,1,0
Peugeot,2008,2016.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,96000,10500.0,U$S,particular,1,0
Peugeot,2008,2017.0,1.6 Thp Sport,gris,Nafta,Manual,1.6,127000,15000.0,U$S,particular,1,0
Peugeot,2008,2019.0,1.6 Allure,rojo,Nafta,Manual,1.6,63000,14000.0,U$S,particular,1,0
Peugeot,2008,2017.0,1.6 Allure,blanco,Nafta,Manual,1.6,128000,11004.78,U$S,particular,1,0
Peugeot,2008,2018.0,1.6 Feline,marrón,Nafta,Manual,1.6,26000,18000.0,U$S,particular,1,0
Peugeot,2008,2017.0,1.6 Allure,plata,Nafta,Manual,1.6,104000,11004.78,U$S,particular,1,0
Peugeot,2008,2019.0,1.6 Thp Sport,blanco,Nafta,Manual,1.6,55000,17300.0,U$S,particular,1,0
Peugeot,2008,2020.0,1.6 Feline am20,marrón,Nafta,Manual,1.6,24000,20000.0,U$S,particular,1,0
Peugeot,2008,2017.0,1.6 Thp Sport,gris,Nafta,Manual,1.6,55000,12990.0,U$S,particular,1,0
Peugeot,208,2024.0,FELINE TIPTRONIC,blanco,Nafta,Automática,1.6,0,21913.88,U$S,concesionaria,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,verde,Nafta,Automática,1.6,0,48000.0,U$S,tienda,1,0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,azul,Diésel,Automática,2.0,103000,31578.95,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,44000.0,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,48700.0,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,rojo,Nafta,Automática,1.6,0,48700.0,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,54794.26,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,51578.95,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,51578.95,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,49500.0,U$S,tienda,1,0
Peugeot,3008,2024.0,2.0 Gt-line Hdi Pack Tiptronic,gris,Diésel,Automática,2.0,0,52000.0,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,negro,Nafta,Automática,1.6,0,48000.0,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,rojo,Nafta,Automática,1.6,0,45933.01,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,46411.48,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,48000.0,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,52631.58,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,52631.58,U$S,tienda,1,0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,blanco,Diésel,Automática,2.0,145000,26794.26,U$S,concesionaria,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,51626.79,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,45741.63,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,azul,Nafta,Automática,1.6,0,46602.87,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,52631.58,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,47751.2,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,43062.2,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,azul,Nafta,Automática,1.6,0,46200.0,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,49013.01,U$S,tienda,1,0
Peugeot,3008,2019.0,2.0 Gt-line Hdi Tiptronic,rojo,Diésel,Automática,2.0,72000,29665.07,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,46602.87,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,48500.0,U$S,concesionaria,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,48700.0,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,44976.08,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,azul,Nafta,Automática,1.6,0,44019.14,U$S,tienda,1,0
Peugeot,3008,2023.0,2.0 Gt-line Hdi Pack Tiptronic,azul,Diésel,Automática,2.0,0,52000.0,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,44688.99,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,azul,Nafta,Automática,1.6,0,48500.0,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,51254.55,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,51253.59,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,49177.03,U$S,concesionaria,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,azul,Nafta,Automática,1.6,0,49186.6,U$S,concesionaria,1,0
Peugeot,3008,2018.0,2.0 Gt-line Hdi Tiptronic,rojo,Diésel,Automática,2.0,112000,22870.81,U$S,concesionaria,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,azul,Nafta,Automática,1.6,0,28803.83,U$S,tienda,1,0
Peugeot,3008,2020.0,2.0 Gt-line Hdi Tiptronic,blanco,Diésel,Automática,2.0,72500,29569.38,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,azul,Nafta,Automática,1.6,0,52631.58,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,49600.0,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,46602.87,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,49600.96,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,48708.13,U$S,tienda,1,0
Peugeot,3008,2024.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,49604.78,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Tiptronic,azul,Nafta,Automática,1.6,0,48516.75,U$S,tienda,1,0
Peugeot,3008,2021.0,2.0 Gt-line Hdi Tiptronic,verde,Diésel,Automática,2.0,29000,37600.0,U$S,particular,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,48516.75,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,48612.44,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,43062.2,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,46900.0,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,gris,Nafta,Automática,1.6,0,48784.69,U$S,tienda,1,0
Peugeot,3008,2021.0,1.6 Gt-line Thp Tiptronic,blanco,Nafta,Automática,1.6,0,41148.33,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,8000,49900.0,U$S,concesionaria,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,3700,43062.2,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,plata,Nafta,Automática,1.6,0,55112.73,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,rojo,Nafta,Automática,1.6,0,46602.87,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,47942.58,U$S,tienda,1,0
Peugeot,3008,2023.0,1.6 Gt-line Thp Pack Tiptronic,blanco,Nafta,Automática,1.6,0,49282.3,U$S,concesionaria,1,0
Peugeot,3008,2018.0,1.6 Gt-line Thp Tiptronic,rojo,Nafta,Automática,1.6,55000,29000.0,U$S,tienda,1,0
