Marca,Modelo,Año,Versión,Color,Tipo de combustible,Transmisión,Motor,Kilómetros,Precio,Moneda,Tipo de vendedor
Peugeot,2008,2016.0,1.6 Allure Tip,,Nafta,Automática,1.6,50000,13800.0,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Allure,,Nafta,Manual,1.6,68000,15119.62,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Feline Tip,Blanco,Nafta,Automática,1.6,20000,16267.94,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Allure,Rojo,Nafta,Manual,1.6,70000,12918.66,U$S,particular
Peugeot,2008,2017.0,1.6 Feline,Marrón,Nafta,Manual,1.6,85000,13875.6,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Feline,Gris,Nafta,Manual,1.6,82000,12000.0,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Allure,Gris,Nafta,Manual,1.6,70500,14354.07,U$S,tienda
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,70000,13205.74,U$S,particular
Peugeot,2008,2018.0,1.6 Allure Tip,,Nafta,Automática,1.6,85000,13900.0,U$S,concesionaria
Peugeot,2008,2020.0,1.6 In Concert Tiptronic,Gris,Nafta,Automática,1.6,59800,18660.29,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,Manual,1.6,107700,12440.19,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Active,Gris,Nafta,Manual,1.6,100000,9900.0,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Feline,Plateado,Nafta,Manual,1.6,163000,11961.72,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Active,Plateado,Nafta,Manual,1.6,136000,12918.66,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,Rojo,Nafta,Manual,1.6,90000,13000.0,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Allure,Gris,Nafta,Manual,1.6,89366,12440.19,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Feline Tip am20,Gris,Nafta,Automática,1.6,23000,20000.0,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Feline,,Nafta,Manual,1.6,66000,16746.41,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure,Negro,Nafta,Manual,1.6,95000,14600.0,U$S,particular
Peugeot,2008,2017.0,1.6 Feline,Blanco,Nafta,Manual,1.6,114000,12500.0,U$S,concesionaria
Peugeot,2008,2022.0,1.6 Allure am20,Rojo,Nafta,Manual,1.6,36000,20000.0,U$S,concesionaria
Peugeot,2008,2022.0,1.6 Feline Tip,Gris,Nafta,Automática,1.6,50000,21531.1,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Allure,Gris,Nafta,Manual,1.6,49000,19000.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure Tip,Blanco,Nafta,Automática,1.6,53000,11961.72,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure Tip,Blanco,Nafta,Automática,1.6,37000,14900.0,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Feline,,Nafta,Manual,1.6,98000,13800.0,U$S,particular
Peugeot,2008,2016.0,1.6 Allure,Rojo,Nafta,Manual,1.6,128000,10000.0,U$S,particular
Peugeot,2008,2020.0,1.6 Feline am20,,Nafta,Manual,1.6,56000,17703.35,U$S,particular
Peugeot,2008,2019.0,1.6 Allure,Blanco,Nafta,Manual,1.6,45000,17703.35,U$S,tienda
Peugeot,2008,2019.0,1.6 Thp Sport,,Nafta,Manual,1.6,95000,16172.25,U$S,concesionaria
Peugeot,2008,2021.0,1.6 Feline,Rojo,Nafta,Manual,1.6,44000,18660.29,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,70000,13205.74,U$S,concesionaria
Peugeot,2008,2021.0,1.6 ALLURE L19,Blanco,Nafta,Manual,INYECCION MULTI PUNTO,58462,18545.45,U$S,tienda
Peugeot,2008,2022.0,1.6 Feline Tiptronic,Gris,Nafta,Automática,INYECCION MULTI PUNTO,32960,22545.45,U$S,tienda
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,70000,11483.25,U$S,concesionaria
Peugeot,2008,2017.0,1.6 ALLURE TIPTRONIC L16,Blanco,Nafta,Automática,INYECCION MULTI PUNTO,73459,14755.98,U$S,tienda
Peugeot,2008,2016.0,1.6 Allure,Gris,Nafta,Manual,1.6,95000,12918.66,U$S,concesionaria
Peugeot,2008,2018.0,1.6 FELINE L16,Blanco,Nafta,Manual,INYECCION MULTI PUNTO,87000,17263.16,U$S,tienda
Peugeot,2008,2018.0,1.6 FELINE TIPTRONIC L17,Plata,Nafta,Automática,INYECCION MULTI PUNTO,84640,16784.69,U$S,tienda
Peugeot,2008,2018.0,1.6 Active,Blanco,Nafta,Manual,1.6,88003,13732.06,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,92000,11961.72,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Feline,Blanco,Nafta,Manual,1.6,132195,11483.25,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Feline,Gris,Nafta,Manual,1.6,94870,12727.27,U$S,concesionaria
Peugeot,2008,2024.0,1.6 Feline Tip,Plateado,Nafta,Automática,1.6,0,13205.74,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure,,Nafta,Manual,1.6,70000,12900.0,U$S,concesionaria
Peugeot,2008,2021.0,1.6 Thp Sport Tip,,Nafta,Automática,1.6,40000,20095.69,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Feline Tip,Blanco,Nafta,Automática,1.6,74000,18181.82,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,98500,12440.19,U$S,tienda
Peugeot,2008,2017.0,1.6 Feline,Blanco,Nafta,Manual,1.6,87000,14500.0,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,Manual,1.6,97000,11004.78,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Feline,Gris,Nafta,Manual,1.6,90000,14500.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,Gris,Nafta,Manual,1.6,130000,12500.0,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,65000,14700.0,U$S,concesionaria
Peugeot,2008,2021.0,1.6 Feline,Gris,Nafta,Manual,1.6,20000,18947.37,U$S,concesionaria
Peugeot,2008,2020.0,1.6 In Concert Tiptronic,Blanco,Nafta,Automática,1.6,43830,16746.41,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Feline,Blanco,Nafta,Manual,1.6,47000,15000.0,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,Manual,1.6,108000,12500.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp In Concert,Marrón,Nafta,Manual,1.6,91000,6500.0,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Feline,Blanco,Nafta,Manual,1.6,60000,7846.89,U$S,concesionaria
Peugeot,2008,2022.0,1.6 Feline,Blanco,Nafta,Manual,1.6,17000,21531.1,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,70000,13253.59,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Feline,Blanco,Nafta,Manual,1.6,60000,7846.89,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,92000,8000.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,70000,14000.0,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Feline,Plateado,Nafta,Manual,1.6,34000,16257.42,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,91500,16900.0,U$S,concesionaria
Peugeot,2008,2024.0,1.6 Feline,Gris,Nafta,Manual,1.6,0,13588.52,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Active,Blanco,Nafta,Manual,1.6,78000,12440.19,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure,Blanco,Nafta,Manual,1.6,71400,12918.66,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Feline,Negro,Nafta,Manual,1.6,120000,13110.05,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,62000,13205.74,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Feline,Blanco,Nafta,Manual,1.6,83000,12500.0,U$S,concesionaria
Peugeot,2008,2020.0,1.6 THP SPORT L19,Blanco,Nafta,Manual,TURBOALIMENTADO,53100,18181.82,U$S,tienda
Peugeot,2008,2021.0,1.6 FELINE TIPTRONIC L19,Bordó,Nafta,Automática,INYECCION MULTI PUNTO,37600,19904.31,U$S,tienda
Peugeot,2008,2019.0,1.6 CROSSWAY L18,Blanco,Nafta,Manual,INYECCION MULTI PUNTO,67200,17224.88,U$S,tienda
Peugeot,2008,2020.0,1.6 Feline am20,Gris,Nafta,Manual,1.6,27700,17703.35,U$S,concesionaria
Peugeot,2008,2022.0,1.6 Feline Tip,Blanco,Nafta,Automática,1.6,26200,20765.55,U$S,concesionaria
Peugeot,2008,2019.0,1.6 CROSSWAY L18,Plata,Nafta,Manual,INYECCION MULTI PUNTO,38300,17703.35,U$S,tienda
Peugeot,2008,2024.0,1.6 Feline Tip,Blanco,Nafta,Automática,1.6,0,14162.68,U$S,concesionaria
Peugeot,2008,2024.0,1.6 Feline,Blanco,Nafta,Manual,1.6,0,12631.58,U$S,concesionaria
Peugeot,2008,2019.0,1.6 FELINE L16,Blanco,GNC,Manual,INYECCION MULTI PUNTO,110400,15885.17,U$S,tienda
Peugeot,2008,2018.0,1.6 Allure,Blanco,Nafta,Manual,1.6,85835,12000.0,U$S,concesionaria
Peugeot,2008,2019.0,1.6 FELINE L19,Blanco,Nafta,Manual,INYECCION MULTI PUNTO,54300,17990.43,U$S,tienda
Peugeot,2008,2019.0,1.6 Allure,Rojo,Nafta/GNC,Manual,1.6,101200,15000.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Active,Plateado,Nafta,Manual,1.6,120000,9350.0,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Feline,Gris,Nafta,Manual,1.6,70000,14500.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Active,Plateado,Nafta,Manual,1.6,120000,8947.37,U$S,concesionaria
Peugeot,2008,2020.0,1.6 ALLURE L19,Gris,Nafta,Manual,INYECCION MULTI PUNTO,41300,17799.04,U$S,tienda
Peugeot,2008,2020.0,1.6 FELINE L19,Blanco,Nafta,Manual,INYECCION MULTI PUNTO,48600,18086.12,U$S,tienda
Peugeot,2008,2018.0,1.6 Active,Gris,Nafta,Manual,1.6,93105,14344.5,U$S,tienda
Peugeot,2008,2017.0,1.6 ALLURE L16,Blanco,Nafta,Manual,INYECCION MULTI PUNTO,67800,14928.23,U$S,tienda
Peugeot,2008,2016.0,1.6 ALLURE L16,Bordó,Nafta,Manual,INYECCION MULTI PUNTO,76555,14066.99,U$S,tienda
Peugeot,2008,2017.0,1.6 FELINE L16,Blanco,Nafta,Manual,INYECCION MULTI PUNTO,76300,14258.37,U$S,tienda
Peugeot,2008,2020.0,1.6 Allure,Blanco,Nafta,Manual,1.6,93584,12344.5,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Allure Tip,Plateado,Nafta/GNC,Automática,1.6,62000,16257.42,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Allure,Blanco,Nafta,Manual,1.6,111700,14000.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,Gris,Nafta,Manual,1.6,82000,12918.66,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,Manual,1.6,71000,15500.0,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Allure Tip,Bordó,Nafta,Automática,1.6,56000,13301.44,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Feline Tip,Negro,Nafta,Automática,1.6,95000,16171.29,U$S,concesionaria
Peugeot,2008,2021.0,1.6 Thp Sport am20,Gris,Nafta,Manual,1.6,38500,19501.0,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Allure,Blanco,Nafta,Manual,1.6,80000,11454.55,U$S,concesionaria
Peugeot,2008,2023.0,1.6 Feline,Blanco,Nafta,Manual,1.6,3300,23200.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure Tip,Gris,Nafta,Automática,1.6,94000,12334.93,U$S,particular
Peugeot,2008,2019.0,1.6 Feline Tip,,Nafta,Automática,1.6,62000,15900.0,U$S,particular
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,65000,13875.6,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Thp Sport,,Nafta,Manual,1.6,74900,17500.0,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Feline,,Nafta,Manual,1.6,52000,17703.35,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Feline,Plateado,Nafta,Manual,1.6,113300,12918.66,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Feline,Gris,Nafta,Manual,1.6,162000,12918.66,U$S,concesionaria
Peugeot,2008,2022.0,1.6 Feline,Gris,Nafta,Manual,1.6,12000,21913.88,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Crossway,Gris,Nafta,Manual,1.6,46500,16555.02,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Allure Tip,Gris,Nafta,Automática,1.6,90000,11990.0,U$S,concesionaria
Peugeot,2008,2021.0,1.6 Thp Sport Tip,,Nafta,Automática,1.6,56000,17900.0,U$S,particular
Peugeot,2008,2018.0,1.6 Thp Sport,Marrón,Nafta,Manual,1.6,131925,13397.13,U$S,tienda
Peugeot,2008,2016.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,80000,12918.66,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Feline Tip,,Nafta,Automática,1.6,80000,13875.6,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Allure Tip,Marrón,Nafta,Automática,1.6,40043,16746.41,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Feline,Plateado,Nafta,Manual,1.6,79720,13875.6,U$S,tienda
Peugeot,2008,2019.0,1.6 Feline,Blanco,Nafta,Manual,1.6,60000,7846.89,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Feline,Gris,Nafta,Manual,1.6,57000,15800.0,U$S,particular
Peugeot,2008,2019.0,1.6 Feline,Blanco,Nafta,Manual,1.6,20000,14832.54,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Allure Tip,Gris,Nafta,Automática,1.6,90000,10047.85,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure,Blanco,Nafta,Manual,1.6,96300,13200.0,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Feline,,Nafta,Manual,1.6,30000,18510.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,88000,13397.13,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Thp Sport,Rojo,Nafta,Manual,1.6,43000,15311.0,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Active am20,,Nafta,Manual,1.6,131000,14258.37,U$S,concesionaria
Peugeot,2008,2021.0,1.6 Thp Sport Tip,Blanco,Nafta,Automática,1.6,31900,20956.94,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Thp Sport,,Nafta,Manual,1.6,80000,14354.07,U$S,concesionaria
Peugeot,2008,2017.0,SPORT 1.6 THP,Blanco,Nafta,Manual,1.6,88000,14500.0,U$S,concesionaria
Peugeot,2008,2016.0,SPORT 1.6 THP,,Nafta,Manual,1.6,42000,12800.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure,Marrón,Nafta,Manual,1.6,95000,12343.54,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Allure Tip,Negro,Nafta,Automática,1.6,49000,12500.0,U$S,particular
Peugeot,2008,2022.0,1.6 Feline Tip,Gris,Nafta,Automática,1.6,57000,19617.22,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Allure,Blanco,Nafta,Manual,1.6,80000,11500.0,U$S,particular
Peugeot,2008,2018.0,1.6 Feline,Gris,Nafta,Manual,1.6,78900,15789.47,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Allure,Blanco,Nafta,Manual,1.6,75000,13900.0,U$S,concesionaria
Peugeot,2008,2021.0,1.6 Feline am20,Blanco,Nafta,Manual,1.6,47000,18660.29,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,20950,20095.69,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Thp Sport,Gris,Nafta,Manual,1.6,87000,14832.54,U$S,particular
Peugeot,2008,2018.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,90300,13301.44,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Feline,Blanco,Nafta,Manual,1.6,66000,13875.6,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure,,Nafta,Manual,1.6,79261,12248.8,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,112000,13875.6,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,Manual,1.6,89000,15215.31,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Active,Negro,Nafta,Manual,1.6,94500,10430.62,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Allure Tip,Blanco,Nafta,Automática,1.6,80000,13588.52,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Feline Tip,,Nafta,Automática,1.6,90000,13875.6,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Active,,Nafta,Manual,1.6,58996,13500.0,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Feline,Negro,Nafta,Manual,1.6,80000,11961.72,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,Manual,1.6,104000,11291.87,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Feline,Gris,Nafta,Manual,1.6,46000,15789.47,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,55000,15500.0,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Feline,,Nafta,Manual,1.6,82000,11770.33,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,79300,14066.99,U$S,concesionaria
Peugeot,2008,2022.0,1.6 Feline,Rojo,Nafta,Manual,1.6,18000,22488.04,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Feline,Blanco,Nafta,Manual,1.6,100000,16746.41,U$S,concesionaria
Peugeot,2008,2023.0,1.6 Feline,Rojo,Nafta,Manual,1.6,0,24210.53,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Allure,,Nafta,Manual,1.6,170000,11004.78,U$S,particular
Peugeot,2008,2018.0,1.6 Feline,,Nafta,Manual,1.6,73000,14344.5,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure Tip,,Nafta,Automática,1.6,52000,13000.0,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Feline Tip,,Nafta,Automática,1.6,49000,15215.31,U$S,particular
Peugeot,2008,2017.0,1.6 Feline,,Nafta,Manual,1.6,88000,12631.58,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Feline Tip,Gris,Nafta,Automática,1.6,72000,15000.0,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Allure am20,Blanco,Nafta,Manual,1.6,79000,14832.54,U$S,particular
Peugeot,2008,2018.0,1.6 Thp Sport,,Nafta,Manual,1.6,77000,12500.0,U$S,concesionaria
Peugeot,2008,2021.0,1.6 Feline,Rojo,Nafta,Manual,1.6,36200,20000.0,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Feline Tip,Gris,Nafta,Automática,1.6,108000,14258.37,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure,,Nafta,Manual,1.6,59000,15215.31,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,95000,11800.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure,Blanco,Nafta,Manual,1.6,99000,12440.19,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure,Blanco,Nafta,Manual,1.6,79000,15215.31,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Allure am20,,Nafta,Manual,1.6,15600,18660.29,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,83000,11004.78,U$S,particular
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,Manual,1.6,17000,17500.0,U$S,particular
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,Manual,1.6,90000,14200.0,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Active,Blanco,Nafta,Manual,1.6,84000,12440.19,U$S,concesionaria
Peugeot,2008,2023.0,1.6 Feline,Blanco,Nafta,Manual,1.6,20880,25741.63,U$S,tienda
Peugeot,2008,2017.0,1.6 THP SPORT L16,Blanco,Nafta,Manual,TURBOALIMENTADO,95000,13397.13,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Allure,Plateado,Nafta,Manual,1.6,98000,12248.8,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,49000,18500.0,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,Manual,1.6,119000,11387.56,U$S,particular
Peugeot,2008,2019.0,1.6 Crossway,Blanco,Nafta,Manual,1.6,53000,16746.41,U$S,particular
Peugeot,2008,2020.0,1.6 Allure am20,Rojo,Nafta,Manual,1.6,49000,15789.47,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Allure Tip,Blanco,Nafta,Automática,1.6,104000,13684.21,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Feline,Marrón,Nafta,Manual,1.6,98000,15406.7,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Active,,Nafta,Manual,1.6,62193,12500.0,U$S,concesionaria
Peugeot,2008,2019.0,1.6 Feline,,Nafta,Manual,1.6,37500,17224.88,U$S,concesionaria
Peugeot,2008,2020.0,1.6 Feline Tip,Blanco,Nafta,Automática,1.6,27089,19138.76,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Feline,Blanco,Nafta,Manual,1.6,56000,13397.13,U$S,particular
Peugeot,2008,2020.0,1.6 Allure am20,Blanco,Nafta,Manual,1.6,30000,16267.94,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Active,Gris,Nafta,Manual,1.6,50000,12430.62,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Allure,,Nafta,Manual,1.6,125000,12200.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure Tip,,Nafta,Automática,1.6,125000,10800.0,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Allure,Marrón,Nafta,Manual,1.6,70000,12918.66,U$S,concesionaria
Peugeot,2008,2022.0,1.6 Feline Tip,Blanco,Nafta,Automática,1.6,34000,21052.63,U$S,tienda
Peugeot,2008,2017.0,1.6 Active,Negro,Nafta,Manual,1.6,101000,12631.58,U$S,concesionaria
Peugeot,2008,2016.0,Allure,Negro,Nafta,Manual,1.6,130000,13500.0,U$S,concesionaria
Peugeot,2008,2016.0,1.6 Allure Tip,Blanco,Nafta,Automática,1.6,87000,12440.19,U$S,concesionaria
Peugeot,2008,2018.0,1.6 Thp Sport,Negro,Nafta,Manual,1.6,86250,14522.49,U$S,concesionaria
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,114000,17000.0,U$S,particular
Peugeot,2008,2022.0,1.6 Feline,Plateado,Nafta,Manual,1.6,19000,21800.0,U$S,particular
Peugeot,2008,2018.0,1.6 Feline,,Nafta,Manual,1.6,98000,14000.0,U$S,particular
Peugeot,2008,2019.0,1.6 Thp Sport,,Nafta,Manual,1.6,89000,17000.0,U$S,particular
Peugeot,2008,2020.0,1.6 Feline Tip am20,,Nafta,Automática,1.6,62000,15900.0,U$S,particular
Peugeot,2008,2017.0,1.6 Feline,,Nafta,Manual,1.6,151000,12500.0,U$S,particular
Peugeot,2008,2016.0,1.6 Feline,Marrón,Nafta,Manual,1.6,67000,14500.0,U$S,particular
Peugeot,2008,2017.0,1.6 Feline,,Nafta,Manual,1.6,70000,13875.6,U$S,particular
Peugeot,2008,2018.0,1.6 Feline Tip,,Nafta,Automática,1.6,47000,14832.54,U$S,particular
Peugeot,2008,2017.0,1.6 Allure Tip,,Nafta,Automática,1.6,38000,14000.0,U$S,particular
Peugeot,2008,2018.0,1.6 Feline,Marrón,Nafta,Manual,1.6,125000,12631.58,U$S,particular
Peugeot,2008,2021.0,1.6 Feline,,Nafta,Manual,1.6,15400,19999.0,U$S,particular
Peugeot,2008,2017.0,1.6 Feline,,Nafta,Manual,1.6,82000,13900.0,U$S,particular
Peugeot,2008,2020.0,1.6 Thp Sport am20,,Nafta,Manual,1.6,44000,18999.0,U$S,particular
Peugeot,2008,2016.0,1.6 Allure,,Nafta,Manual,1.6,65500,14000.0,U$S,particular
Peugeot,2008,2021.0,1.6 Thp Sport Tip,,Nafta,Automática,1.6,117000,16267.94,U$S,particular
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,60000,12440.19,U$S,particular
Peugeot,2008,2017.0,1.6 Allure Tip,,Nafta,Automática,1.6,71000,15000.0,U$S,particular
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,81000,14000.0,U$S,particular
Peugeot,2008,2018.0,1.6 Allure Tip,,Nafta,Automática,1.6,84000,13950.0,U$S,particular
Peugeot,2008,2016.0,1.6 Allure,,Nafta,Manual,1.6,108000,12000.0,U$S,particular
Peugeot,2008,2017.0,1.6 Active,Blanco,Nafta,Manual,1.6,43000,12918.66,U$S,particular
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,Manual,1.6,69600,11961.72,U$S,particular
Peugeot,2008,2018.0,1.6 Active,,Nafta,Manual,1.6,94000,10526.32,U$S,particular
Peugeot,2008,2020.0,1.6 Thp Sport Tip,,Nafta,Automática,1.6,56000,19500.0,U$S,particular
Peugeot,2008,2020.0,1.6 Feline Tip,,Nafta,Automática,1.6,97000,15000.0,U$S,particular
Peugeot,2008,2023.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,103000,12900.0,U$S,particular
Peugeot,2008,2017.0,1.6 Allure Tip,,Nafta,Automática,1.6,55000,14000.0,U$S,particular
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,101700,14354.07,U$S,particular
Peugeot,2008,2022.0,1.6 Feline,,Nafta,Manual,1.6,20000,22500.0,U$S,particular
Peugeot,2008,2017.0,1.6 Active,,Nafta,Manual,1.6,81200,12000.0,U$S,particular
Peugeot,2008,2019.0,1.6 Thp Sport,,Nafta,Manual,1.6,61000,13500.0,U$S,particular
Peugeot,2008,2016.0,1.6 Thp Sport,Negro,Nafta,Manual,1.6,103000,9500.0,U$S,particular
Peugeot,2008,2016.0,1.6 Feline,Blanco,Nafta,Manual,1.6,89000,11961.72,U$S,particular
Peugeot,2008,2020.0,1.6 Allure am20,,Nafta,Manual,1.6,33000,17000.0,U$S,particular
Peugeot,2008,2021.0,1.6 Allure,,Nafta,Manual,1.6,22700,18660.29,U$S,particular
Peugeot,2008,2022.0,1.6 Feline Tip,,Nafta,Automática,1.6,30000,18181.82,U$S,particular
Peugeot,2008,2019.0,1.6 Feline Tip,,Nafta,Automática,1.6,85000,14832.54,U$S,particular
