Marca,Modelo,Año,Color,Tipo de combustible,Transmisión,Motor,Kilómetros,Precio,Tipo de vendedor,Edad,Km promedio por año,Cilindros,Turbo
Peugeot,2008,2016.0,gris,Nafta,Automática,1.6,50000,13800.0,concesionaria,8.0,6250.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,68000,16631.58,concesionaria,6.0,11333.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Automática,1.6,20000,17894.74,concesionaria,5.0,4000.0,1,0
Peugeot,2008,2016.0,rojo,Nafta,Manual,1.6,70000,14210.53,particular,8.0,8750.0,1,0
Peugeot,2008,2017.0,marrón,Nafta,Manual,1.6,85000,15263.16,concesionaria,7.0,12142.0,1,0
Peugeot,2008,2016.0,gris,Nafta,Manual,1.6,82000,12000.0,concesionaria,8.0,10250.0,1,0
Peugeot,2008,2018.0,gris,Nafta,Manual,1.6,70500,15789.47,tienda,6.0,11750.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,70000,14526.32,particular,7.0,10000.0,1,0
Peugeot,2008,2018.0,plata,Nafta,Automática,1.6,85000,13900.0,concesionaria,6.0,14166.0,1,0
Peugeot,2008,2020.0,gris,Nafta,Automática,1.6,59800,20526.32,concesionaria,4.0,14950.0,1,0
Peugeot,2008,2016.0,gris,Nafta,Manual,1.6,107700,13684.21,concesionaria,8.0,13462.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Manual,1.6,100000,9900.0,concesionaria,7.0,14285.0,1,0
Peugeot,2008,2016.0,plata,Nafta,Manual,1.6,163000,13157.89,concesionaria,8.0,20375.0,1,0
Peugeot,2008,2016.0,plata,Nafta,Manual,1.6,136000,14210.53,concesionaria,8.0,17000.0,1,0
Peugeot,2008,2017.0,rojo,Nafta,Manual,1.6,90000,13000.0,concesionaria,7.0,12857.0,1,0
Peugeot,2008,2016.0,gris,Nafta,Manual,1.6,89366,13684.21,concesionaria,8.0,11170.0,1,0
Peugeot,2008,2020.0,gris,Nafta,Automática,1.6,23000,20000.0,concesionaria,4.0,5750.0,1,0
Peugeot,2008,2019.0,rojo,Nafta,Manual,1.6,66000,18421.05,concesionaria,5.0,13200.0,1,0
Peugeot,2008,2017.0,negro,Nafta,Manual,1.6,95000,14600.0,particular,7.0,13571.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,114000,12500.0,concesionaria,7.0,16285.0,1,0
Peugeot,2008,2022.0,rojo,Nafta,Manual,1.6,36000,20000.0,concesionaria,2.0,18000.0,1,0
Peugeot,2008,2022.0,gris,Nafta,Automática,1.6,50000,23684.21,concesionaria,2.0,25000.0,1,0
Peugeot,2008,2020.0,gris,Nafta,Manual,1.6,49000,19000.0,concesionaria,4.0,12250.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Automática,1.6,53000,13157.89,concesionaria,7.0,7571.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Automática,1.6,37000,14900.0,concesionaria,7.0,5285.0,1,0
Peugeot,2008,2016.0,gris,Nafta,Manual,1.6,98000,13800.0,particular,8.0,12250.0,1,0
Peugeot,2008,2016.0,rojo,Nafta,Manual,1.6,128000,10000.0,particular,8.0,16000.0,1,0
Peugeot,2008,2020.0,negro,Nafta,Manual,1.6,56000,19473.68,particular,4.0,14000.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Manual,1.6,45000,19473.68,tienda,5.0,9000.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Manual,1.6,95000,17789.47,concesionaria,5.0,19000.0,1,0
Peugeot,2008,2021.0,rojo,Nafta,Manual,1.6,44000,20526.32,concesionaria,3.0,14666.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,70000,14526.32,concesionaria,7.0,10000.0,1,0
Peugeot,2008,2021.0,blanco,Nafta,Manual,1.6,58462,20400.0,tienda,3.0,19487.0,1,0
Peugeot,2008,2022.0,gris,Nafta,Automática,1.6,32960,24800.0,tienda,2.0,16480.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,70000,12631.58,concesionaria,7.0,10000.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Automática,1.6,73459,16231.58,tienda,7.0,10494.0,1,0
Peugeot,2008,2016.0,gris,Nafta,Manual,1.6,95000,14210.53,concesionaria,8.0,11875.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,87000,18989.47,tienda,6.0,14500.0,1,0
Peugeot,2008,2018.0,plata,Nafta,Automática,1.6,84640,18463.16,tienda,6.0,14106.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,88003,15105.26,concesionaria,6.0,14667.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,92000,13157.89,concesionaria,7.0,13142.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Manual,1.6,132195,12631.58,concesionaria,8.0,16524.0,1,0
Peugeot,2008,2016.0,gris,Nafta,Manual,1.6,94870,14000.0,concesionaria,8.0,11858.0,1,0
Peugeot,2008,2024.0,plata,Nafta,Automática,1.6,0,14526.32,concesionaria,0.0,0.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Manual,1.6,70000,12900.0,concesionaria,7.0,10000.0,1,0
Peugeot,2008,2021.0,plata,Nafta,Automática,1.6,40000,22105.26,concesionaria,3.0,13333.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Automática,1.6,74000,20000.0,concesionaria,4.0,18500.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,98500,13684.21,tienda,7.0,14071.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,87000,14500.0,concesionaria,7.0,12428.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Manual,1.6,97000,12105.26,concesionaria,8.0,12125.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Manual,1.6,90000,14500.0,concesionaria,7.0,12857.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Manual,1.6,130000,12500.0,concesionaria,7.0,18571.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,65000,14700.0,concesionaria,6.0,10833.0,1,0
Peugeot,2008,2021.0,gris,Nafta,Manual,1.6,20000,20842.11,concesionaria,3.0,6666.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Automática,1.6,43830,18421.05,concesionaria,4.0,10957.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,47000,15000.0,concesionaria,7.0,6714.0,1,0
Peugeot,2008,2016.0,gris,Nafta,Manual,1.6,108000,12500.0,concesionaria,8.0,13500.0,1,0
Peugeot,2008,2017.0,marrón,Nafta,Manual,1.6,91000,6500.0,concesionaria,7.0,13000.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Manual,1.6,60000,8631.58,concesionaria,5.0,12000.0,1,0
Peugeot,2008,2022.0,blanco,Nafta,Manual,1.6,17000,23684.21,concesionaria,2.0,8500.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,70000,14578.95,concesionaria,7.0,10000.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Manual,1.6,60000,8631.58,concesionaria,5.0,12000.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Manual,1.6,92000,8000.0,concesionaria,8.0,11500.0,1,0
Peugeot,2008,2017.0,plata,Nafta,Manual,1.6,70000,14000.0,concesionaria,7.0,10000.0,1,0
Peugeot,2008,2018.0,plata,Nafta,Manual,1.6,34000,17883.16,concesionaria,6.0,5666.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Manual,1.6,91500,16900.0,concesionaria,5.0,18300.0,1,0
Peugeot,2008,2024.0,gris,Nafta,Manual,1.6,0,14947.37,concesionaria,0.0,0.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,78000,13684.21,concesionaria,6.0,13000.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,71400,14210.53,concesionaria,7.0,10200.0,1,0
Peugeot,2008,2017.0,negro,Nafta,Manual,1.6,120000,14421.05,concesionaria,7.0,17142.0,1,0
Peugeot,2008,2017.0,amarillo,Nafta,Manual,1.6,62000,14526.32,concesionaria,7.0,8857.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Manual,1.6,83000,12500.0,concesionaria,8.0,10375.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Manual,1.6,53100,20000.0,tienda,4.0,13275.0,1,0
Peugeot,2008,2021.0,bordó,Nafta,Automática,1.6,37600,21894.74,tienda,3.0,12533.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Manual,1.6,67200,18947.37,tienda,5.0,13440.0,1,0
Peugeot,2008,2020.0,gris,Nafta,Manual,1.6,27700,19473.68,concesionaria,4.0,6925.0,1,0
Peugeot,2008,2022.0,blanco,Nafta,Automática,1.6,26200,22842.11,concesionaria,2.0,13100.0,1,0
Peugeot,2008,2019.0,plata,Nafta,Manual,1.6,38300,19473.68,tienda,5.0,7660.0,1,0
Peugeot,2008,2024.0,blanco,Nafta,Automática,1.6,0,15578.95,concesionaria,0.0,0.0,1,0
Peugeot,2008,2024.0,blanco,Nafta,Manual,1.6,0,13894.74,concesionaria,0.0,0.0,1,0
Peugeot,2008,2019.0,blanco,GNC,Manual,1.6,110400,17473.68,tienda,5.0,22080.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,85835,12000.0,concesionaria,6.0,14305.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Manual,1.6,54300,19789.47,tienda,5.0,10860.0,1,0
Peugeot,2008,2019.0,rojo,Nafta/GNC,Manual,1.6,101200,15000.0,concesionaria,5.0,20240.0,1,0
Peugeot,2008,2017.0,plata,Nafta,Manual,1.6,120000,9350.0,concesionaria,7.0,17142.0,1,0
Peugeot,2008,2016.0,gris,Nafta,Manual,1.6,70000,14500.0,concesionaria,8.0,8750.0,1,0
Peugeot,2008,2017.0,plata,Nafta,Manual,1.6,120000,9842.11,concesionaria,7.0,17142.0,1,0
Peugeot,2008,2020.0,gris,Nafta,Manual,1.6,41300,19578.95,tienda,4.0,10325.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Manual,1.6,48600,19894.74,tienda,4.0,12150.0,1,0
Peugeot,2008,2018.0,gris,Nafta,Manual,1.6,93105,15778.95,tienda,6.0,15517.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,67800,16421.05,tienda,7.0,9685.0,1,0
Peugeot,2008,2016.0,bordó,Nafta,Manual,1.6,76555,15473.68,tienda,8.0,9569.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,76300,15684.21,tienda,7.0,10900.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Manual,1.6,93584,13578.95,concesionaria,4.0,23396.0,1,0
Peugeot,2008,2018.0,plata,Nafta/GNC,Automática,1.6,62000,17883.16,concesionaria,6.0,10333.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Manual,1.6,111700,14000.0,concesionaria,4.0,27925.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Manual,1.6,82000,14210.53,concesionaria,7.0,11714.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,71000,15500.0,concesionaria,6.0,11833.0,1,0
Peugeot,2008,2016.0,bordó,Nafta,Automática,1.6,56000,14631.58,concesionaria,8.0,7000.0,1,0
Peugeot,2008,2017.0,negro,Nafta,Automática,1.6,95000,17788.42,concesionaria,7.0,13571.0,1,0
Peugeot,2008,2021.0,gris,Nafta,Manual,1.6,38500,19501.0,concesionaria,3.0,12833.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Manual,1.6,80000,12600.0,concesionaria,8.0,10000.0,1,0
Peugeot,2008,2023.0,blanco,Nafta,Manual,1.6,3300,23200.0,concesionaria,1.0,3300.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Automática,1.6,94000,13568.42,particular,7.0,13428.0,1,0
Peugeot,2008,2019.0,gris,Nafta,Automática,1.6,62000,15900.0,particular,5.0,12400.0,1,0
Peugeot,2008,2017.0,plata,Nafta,Manual,1.6,65000,15263.16,concesionaria,7.0,9285.0,1,0
Peugeot,2008,2019.0,gris,Nafta,Manual,1.6,74900,17500.0,concesionaria,5.0,14980.0,1,0
Peugeot,2008,2020.0,gris,Nafta,Manual,1.6,52000,19473.68,concesionaria,4.0,13000.0,1,0
Peugeot,2008,2017.0,plata,Nafta,Manual,1.6,113300,14210.53,concesionaria,7.0,16185.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Manual,1.6,162000,14210.53,concesionaria,7.0,23142.0,1,0
Peugeot,2008,2022.0,gris,Nafta,Manual,1.6,12000,24105.26,concesionaria,2.0,6000.0,1,0
Peugeot,2008,2019.0,gris,Nafta,Manual,1.6,46500,18210.53,concesionaria,5.0,9300.0,1,0
Peugeot,2008,2018.0,gris,Nafta,Automática,1.6,90000,11990.0,concesionaria,6.0,15000.0,1,0
Peugeot,2008,2021.0,negro,Nafta,Automática,1.6,56000,17900.0,particular,3.0,18666.0,1,0
Peugeot,2008,2018.0,marrón,Nafta,Manual,1.6,131925,14736.84,tienda,6.0,21987.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Manual,1.6,80000,14210.53,concesionaria,8.0,10000.0,1,0
Peugeot,2008,2018.0,gris,Nafta,Automática,1.6,80000,15263.16,concesionaria,6.0,13333.0,1,0
Peugeot,2008,2018.0,marrón,Nafta,Automática,1.6,40043,18421.05,concesionaria,6.0,6673.0,1,0
Peugeot,2008,2018.0,plata,Nafta,Manual,1.6,79720,15263.16,tienda,6.0,13286.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Manual,1.6,60000,8631.58,concesionaria,5.0,12000.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Manual,1.6,57000,15800.0,particular,7.0,8142.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Manual,1.6,20000,16315.79,concesionaria,5.0,4000.0,1,0
Peugeot,2008,2018.0,gris,Nafta,Automática,1.6,90000,11052.63,concesionaria,6.0,15000.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,96300,13200.0,concesionaria,7.0,13757.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Manual,1.6,30000,18510.0,concesionaria,4.0,7500.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,88000,14736.84,concesionaria,7.0,12571.0,1,0
Peugeot,2008,2019.0,rojo,Nafta,Manual,1.6,43000,16842.1,concesionaria,5.0,8600.0,1,0
Peugeot,2008,2020.0,naranja,Nafta,Manual,1.6,131000,15684.21,concesionaria,4.0,32750.0,1,0
Peugeot,2008,2021.0,blanco,Nafta,Automática,1.6,31900,23052.63,concesionaria,3.0,10633.0,1,0
Peugeot,2008,2018.0,gris,Nafta,Manual,1.6,80000,15789.47,concesionaria,6.0,13333.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,88000,14500.0,concesionaria,7.0,12571.0,1,0
Peugeot,2008,2016.0,negro,Nafta,Manual,1.6,42000,12800.0,concesionaria,8.0,5250.0,1,0
Peugeot,2008,2017.0,marrón,Nafta,Manual,1.6,95000,13577.89,concesionaria,7.0,13571.0,1,0
Peugeot,2008,2016.0,negro,Nafta,Automática,1.6,49000,12500.0,particular,8.0,6125.0,1,0
Peugeot,2008,2022.0,gris,Nafta,Automática,1.6,57000,21578.95,concesionaria,2.0,28500.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Manual,1.6,80000,11500.0,particular,8.0,10000.0,1,0
Peugeot,2008,2018.0,gris,Nafta,Manual,1.6,78900,17368.42,concesionaria,6.0,13150.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,75000,13900.0,concesionaria,6.0,12500.0,1,0
Peugeot,2008,2021.0,blanco,Nafta,Manual,1.6,47000,20526.32,concesionaria,3.0,15666.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Manual,1.6,20950,22105.26,concesionaria,4.0,5237.0,1,0
Peugeot,2008,2019.0,gris,Nafta,Manual,1.6,87000,16315.79,particular,5.0,17400.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,90300,14631.58,concesionaria,6.0,15050.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,66000,15263.16,concesionaria,7.0,9428.0,1,0
Peugeot,2008,2017.0,negro,Nafta,Manual,1.6,79261,13473.68,concesionaria,7.0,11323.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,112000,15263.16,concesionaria,7.0,16000.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,89000,16736.84,concesionaria,6.0,14833.0,1,0
Peugeot,2008,2016.0,negro,Nafta,Manual,1.6,94500,11473.68,concesionaria,8.0,11812.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Automática,1.6,80000,14947.37,concesionaria,8.0,10000.0,1,0
Peugeot,2008,2017.0,negro,Nafta,Automática,1.6,90000,15263.16,concesionaria,7.0,12857.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Manual,1.6,58996,13500.0,concesionaria,5.0,11799.0,1,0
Peugeot,2008,2016.0,negro,Nafta,Manual,1.6,80000,13157.89,concesionaria,8.0,10000.0,1,0
Peugeot,2008,2016.0,negro,Nafta,Manual,1.6,104000,12421.05,concesionaria,8.0,13000.0,1,0
Peugeot,2008,2019.0,gris,Nafta,Manual,1.6,46000,17368.42,concesionaria,5.0,9200.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Manual,1.6,55000,15500.0,concesionaria,4.0,13750.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Manual,1.6,82000,12947.37,concesionaria,8.0,10250.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,79300,15473.68,concesionaria,6.0,13216.0,1,0
Peugeot,2008,2022.0,rojo,Nafta,Manual,1.6,18000,24736.84,concesionaria,2.0,9000.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Manual,1.6,100000,18421.05,concesionaria,4.0,25000.0,1,0
Peugeot,2008,2023.0,rojo,Nafta,Manual,1.6,0,26631.58,concesionaria,1.0,0.0,1,0
Peugeot,2008,2016.0,gris,Nafta,Manual,1.6,170000,12105.26,particular,8.0,21250.0,1,0
Peugeot,2008,2018.0,azul,Nafta,Manual,1.6,73000,15778.95,concesionaria,6.0,12166.0,1,0
Peugeot,2008,2017.0,plata,Nafta,Automática,1.6,52000,13000.0,concesionaria,7.0,7428.0,1,0
Peugeot,2008,2019.0,rojo,Nafta,Automática,1.6,49000,16736.84,particular,5.0,9800.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Manual,1.6,88000,13894.74,concesionaria,7.0,12571.0,1,0
Peugeot,2008,2018.0,gris,Nafta,Automática,1.6,72000,15000.0,concesionaria,6.0,12000.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Manual,1.6,79000,16315.79,particular,4.0,19750.0,1,0
Peugeot,2008,2018.0,dorado,Nafta,Manual,1.6,77000,12500.0,concesionaria,6.0,12833.0,1,0
Peugeot,2008,2021.0,rojo,Nafta,Manual,1.6,36200,22000.0,concesionaria,3.0,12066.0,1,0
Peugeot,2008,2018.0,gris,Nafta,Automática,1.6,108000,15684.21,concesionaria,6.0,18000.0,1,0
Peugeot,2008,2017.0,negro,Nafta,Manual,1.6,59000,16736.84,concesionaria,7.0,8428.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,95000,11800.0,concesionaria,7.0,13571.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,99000,13684.21,concesionaria,7.0,14142.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,79000,16736.84,concesionaria,7.0,11285.0,1,0
Peugeot,2008,2020.0,rojo,Nafta,Manual,1.6,15600,20526.32,concesionaria,4.0,3900.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Manual,1.6,83000,12105.26,particular,7.0,11857.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,17000,17500.0,particular,6.0,2833.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,90000,14200.0,concesionaria,6.0,15000.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Manual,1.6,84000,13684.21,concesionaria,6.0,14000.0,1,0
Peugeot,2008,2023.0,blanco,Nafta,Manual,1.6,20880,28315.79,tienda,1.0,20880.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,95000,14736.84,concesionaria,7.0,13571.0,1,0
Peugeot,2008,2016.0,plata,Nafta,Manual,1.6,98000,13473.68,concesionaria,8.0,12250.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Manual,1.6,49000,18500.0,concesionaria,4.0,12250.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Manual,1.6,119000,12526.32,particular,8.0,14875.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Manual,1.6,53000,18421.05,particular,5.0,10600.0,1,0
Peugeot,2008,2020.0,rojo,Nafta,Manual,1.6,49000,17368.42,concesionaria,4.0,12250.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Automática,1.6,104000,15052.63,concesionaria,6.0,17333.0,1,0
Peugeot,2008,2017.0,marrón,Nafta,Manual,1.6,98000,16947.37,concesionaria,7.0,14000.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Manual,1.6,62193,12500.0,concesionaria,7.0,8884.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Manual,1.6,37500,18947.37,concesionaria,5.0,7500.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Automática,1.6,27089,21052.63,concesionaria,4.0,6772.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,56000,14736.84,particular,7.0,8000.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Manual,1.6,30000,17894.74,concesionaria,4.0,7500.0,1,0
Peugeot,2008,2016.0,gris,Nafta,Manual,1.6,50000,13673.68,concesionaria,8.0,6250.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Manual,1.6,125000,12200.0,concesionaria,8.0,15625.0,1,0
Peugeot,2008,2017.0,negro,Nafta,Automática,1.6,125000,10800.0,concesionaria,7.0,17857.0,1,0
Peugeot,2008,2017.0,marrón,Nafta,Manual,1.6,70000,14210.53,concesionaria,7.0,10000.0,1,0
Peugeot,2008,2022.0,blanco,Nafta,Automática,1.6,34000,23157.89,tienda,2.0,17000.0,1,0
Peugeot,2008,2017.0,negro,Nafta,Manual,1.6,101000,13894.74,concesionaria,7.0,14428.0,1,0
Peugeot,2008,2016.0,negro,Nafta,Manual,1.6,130000,13500.0,concesionaria,8.0,16250.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Automática,1.6,87000,13684.21,concesionaria,8.0,10875.0,1,0
Peugeot,2008,2018.0,negro,Nafta,Manual,1.6,86250,15974.74,concesionaria,6.0,14375.0,1,0
Peugeot,2008,2017.0,plata,Nafta,Manual,1.6,114000,17000.0,particular,7.0,16285.0,1,0
Peugeot,2008,2022.0,plata,Nafta,Manual,1.6,19000,21800.0,particular,2.0,9500.0,1,0
Peugeot,2008,2018.0,plata,Nafta,Manual,1.6,98000,14000.0,particular,6.0,16333.0,1,0
Peugeot,2008,2019.0,gris,Nafta,Manual,1.6,89000,17000.0,particular,5.0,17800.0,1,0
Peugeot,2008,2020.0,rojo,Nafta,Automática,1.6,62000,15900.0,particular,4.0,15500.0,1,0
Peugeot,2008,2017.0,azul,Nafta,Manual,1.6,151000,12500.0,particular,7.0,21571.0,1,0
Peugeot,2008,2016.0,marrón,Nafta,Manual,1.6,67000,14500.0,particular,8.0,8375.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Manual,1.6,70000,15263.16,particular,7.0,10000.0,1,0
Peugeot,2008,2018.0,gris,Nafta,Automática,1.6,47000,16315.79,particular,6.0,7833.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Automática,1.6,38000,14000.0,particular,7.0,5428.0,1,0
Peugeot,2008,2018.0,marrón,Nafta,Manual,1.6,125000,13894.74,particular,6.0,20833.0,1,0
Peugeot,2008,2021.0,gris,Nafta,Manual,1.6,15400,19999.0,particular,3.0,5133.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Manual,1.6,82000,13900.0,particular,7.0,11714.0,1,0
Peugeot,2008,2020.0,negro,Nafta,Manual,1.6,44000,18999.0,particular,4.0,11000.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Manual,1.6,65500,14000.0,particular,8.0,8187.0,1,0
Peugeot,2008,2021.0,negro,Nafta,Automática,1.6,117000,17894.74,particular,3.0,39000.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,60000,13684.21,particular,7.0,8571.0,1,0
Peugeot,2008,2017.0,plata,Nafta,Automática,1.6,71000,15000.0,particular,7.0,10142.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,81000,14000.0,particular,7.0,11571.0,1,0
Peugeot,2008,2018.0,blanco,Nafta,Automática,1.6,84000,13950.0,particular,6.0,14000.0,1,0
Peugeot,2008,2016.0,negro,Nafta,Manual,1.6,108000,12000.0,particular,8.0,13500.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,43000,14210.53,particular,7.0,6142.0,1,0
Peugeot,2008,2016.0,gris,Nafta,Manual,1.6,69600,13157.89,particular,8.0,8700.0,1,0
Peugeot,2008,2018.0,gris,Nafta,Manual,1.6,94000,11578.95,particular,6.0,15666.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Automática,1.6,56000,19500.0,particular,4.0,14000.0,1,0
Peugeot,2008,2020.0,gris,Nafta,Automática,1.6,97000,15000.0,particular,4.0,24250.0,1,0
Peugeot,2008,2023.0,blanco,Nafta,Manual,1.6,103000,12900.0,particular,1.0,103000.0,1,0
Peugeot,2008,2017.0,gris,Nafta,Automática,1.6,55000,14000.0,particular,7.0,7857.0,1,0
Peugeot,2008,2017.0,negro,Nafta,Manual,1.6,101700,15789.47,particular,7.0,14528.0,1,0
Peugeot,2008,2022.0,azul,Nafta,Manual,1.6,20000,22500.0,particular,2.0,10000.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,81200,12000.0,particular,7.0,11600.0,1,0
Peugeot,2008,2019.0,negro,Nafta,Manual,1.6,61000,13500.0,particular,5.0,12200.0,1,0
Peugeot,2008,2016.0,negro,Nafta,Manual,1.6,103000,9500.0,particular,8.0,12875.0,1,0
Peugeot,2008,2016.0,blanco,Nafta,Manual,1.6,89000,13157.89,particular,8.0,11125.0,1,0
Peugeot,2008,2020.0,blanco,Nafta,Manual,1.6,33000,17000.0,particular,4.0,8250.0,1,0
Peugeot,2008,2021.0,azul,Nafta,Manual,1.6,22700,20526.32,particular,3.0,7566.0,1,0
Peugeot,2008,2022.0,blanco,Nafta,Automática,1.6,30000,20000.0,particular,2.0,15000.0,1,0
Peugeot,2008,2019.0,blanco,Nafta,Automática,1.6,85000,16315.79,particular,5.0,17000.0,1,0
Peugeot,2008,2017.0,azul,Nafta,Manual,1.6,26000,13000.0,particular,7.0,3714.0,1,0
Peugeot,2008,2018.0,azul,Nafta,Manual,1.6,80000,13684.21,particular,6.0,13333.0,1,0
Peugeot,2008,2017.0,blanco,Nafta,Manual,1.6,33700,14500.0,particular,7.0,4814.0,1,0
Peugeot,2008,2019.0,azul,Nafta,Automática,1.6,68000,14736.84,particular,5.0,13600.0,1,0
Peugeot,2008,2019.0,gris,Nafta,Manual,1.6,65000,15700.0,particular,5.0,13000.0,1,0
Peugeot,2008,2017.0,negro,Nafta,Manual,1.6,93000,13400.0,particular,7.0,13285.0,1,0
Peugeot,2008,2017.0,azul,Nafta,Manual,1.6,61800,15800.0,particular,7.0,8828.0,1,0
